cluster	cluster_num	type	scaffold	start	stop	Domain	motif	ORF
c00001_14_0929...cluster003.gbk	003	t1pks	14_0929_09_20cm_scaffold_217	26832	28248	false	false	14_0929_09_20cm_scaffold_217_23
c00001_14_0929...cluster003.gbk	003	t1pks	14_0929_09_20cm_scaffold_217	28325	30836	false	false	14_0929_09_20cm_scaffold_217_24
c00001_14_0929...cluster003.gbk	003	t1pks	14_0929_09_20cm_scaffold_217	30883	31036	false	false	14_0929_09_20cm_scaffold_217_25
c00001_14_0929...cluster003.gbk	003	t1pks	14_0929_09_20cm_scaffold_217	31075	31708	false	false	14_0929_09_20cm_scaffold_217_26
c00001_14_0929...cluster003.gbk	003	t1pks	14_0929_09_20cm_scaffold_217	31717	31945	false	false	14_0929_09_20cm_scaffold_217_27
c00001_14_0929...cluster003.gbk	003	t1pks	14_0929_09_20cm_scaffold_217	31982	32486	false	false	14_0929_09_20cm_scaffold_217_28
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	22439	24167	false	false	14_0929_09_20cm_scaffold_704_18
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	24163	25708	false	false	14_0929_09_20cm_scaffold_704_19
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	25864	26638	false	false	14_0929_09_20cm_scaffold_704_20
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	26634	27114	false	false	14_0929_09_20cm_scaffold_704_21
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	27260	28493	Aminotran_1_2	false	14_0929_09_20cm_scaffold_704_22
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	28498	29890	false	false	14_0929_09_20cm_scaffold_704_23
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	29933	30539	false	false	14_0929_09_20cm_scaffold_704_24
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_09_20cm_scaffold_704	30623	31283	terpene_cyclase	false	14_0929_09_20cm_scaffold_704_25
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	2	920	false	false	14_0929_09_20cm_scaffold_870_1
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	990	1848	false	false	14_0929_09_20cm_scaffold_870_2
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	1963	3004	phytoene_synt	false	14_0929_09_20cm_scaffold_870_3
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	2990	4034	false	false	14_0929_09_20cm_scaffold_870_4
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	4144	5284	PF04055	false	14_0929_09_20cm_scaffold_870_5
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	5285	6002	false	false	14_0929_09_20cm_scaffold_870_6
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	6005	7274	false	false	14_0929_09_20cm_scaffold_870_7
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	7448	7601	false	false	14_0929_09_20cm_scaffold_870_8
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	7616	8693	false	false	14_0929_09_20cm_scaffold_870_9
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	8772	9177	false	false	14_0929_09_20cm_scaffold_870_10
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	9183	10053	false	false	14_0929_09_20cm_scaffold_870_11
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	10049	10523	false	false	14_0929_09_20cm_scaffold_870_12
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	10545	11400	false	false	14_0929_09_20cm_scaffold_870_13
c00001_14_0929...cluster005.gbk	005	terpene	14_0929_09_20cm_scaffold_870	11418	12690	false	false	14_0929_09_20cm_scaffold_870_14
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	3	432	terpene_cyclase	false	14_0929_09_20cm_scaffold_3756_1
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	474	1767	false	false	14_0929_09_20cm_scaffold_3756_2
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	1938	2319	false	false	14_0929_09_20cm_scaffold_3756_3
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	2357	2930	false	false	14_0929_09_20cm_scaffold_3756_4
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	3034	5182	false	false	14_0929_09_20cm_scaffold_3756_5
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	5350	7030	false	false	14_0929_09_20cm_scaffold_3756_6
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	7026	7422	false	false	14_0929_09_20cm_scaffold_3756_7
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	7666	8206	false	false	14_0929_09_20cm_scaffold_3756_8
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	8378	8900	false	false	14_0929_09_20cm_scaffold_3756_9
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	8983	9184	false	false	14_0929_09_20cm_scaffold_3756_10
c00001_14_0929...cluster006.gbk	006	terpene	14_0929_09_20cm_scaffold_3756	9235	10336	false	false	14_0929_09_20cm_scaffold_3756_11
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	3	189	phytoene_synt	false	14_0929_12_30cm_scaffold_11091_1
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	294	1344	false	false	14_0929_12_30cm_scaffold_11091_2
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	1368	2340	PF04055	false	14_0929_12_30cm_scaffold_11091_3
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	2613	2856	false	false	14_0929_12_30cm_scaffold_11091_4
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	2852	3098	false	false	14_0929_12_30cm_scaffold_11091_5
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	3194	3851	false	false	14_0929_12_30cm_scaffold_11091_6
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	4035	4338	false	false	14_0929_12_30cm_scaffold_11091_7
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	4491	5565	MannoseP_isomer	false	14_0929_12_30cm_scaffold_11091_8
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	5561	6011	false	false	14_0929_12_30cm_scaffold_11091_9
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	6066	6810	false	false	14_0929_12_30cm_scaffold_11091_10
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	6896	7379	Glycos_transf_2	false	14_0929_12_30cm_scaffold_11091_11
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	7422	8283	false	false	14_0929_12_30cm_scaffold_11091_12
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	8306	8762	false	false	14_0929_12_30cm_scaffold_11091_13
c00001_14_0929...cluster001.gbk	001	terpene	14_0929_12_30cm_scaffold_11091	8852	10136	false	false	14_0929_12_30cm_scaffold_11091_14
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	2	371	terpene_cyclase	false	14_0929_12_30cm_scaffold_2543_1
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	384	1674	false	false	14_0929_12_30cm_scaffold_2543_2
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	1884	2295	false	false	14_0929_12_30cm_scaffold_2543_3
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	2381	2957	false	false	14_0929_12_30cm_scaffold_2543_4
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	3015	5274	false	false	14_0929_12_30cm_scaffold_2543_5
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	5367	6096	false	false	14_0929_12_30cm_scaffold_2543_6
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	6043	7042	false	false	14_0929_12_30cm_scaffold_2543_7
c00001_14_0929...cluster002.gbk	002	terpene	14_0929_12_30cm_scaffold_2543	7353	9177	false	false	14_0929_12_30cm_scaffold_2543_8
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	3	750	false	false	14_0929_12_30cm_scaffold_1255_1
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	935	1949	phytoene_synt	false	14_0929_12_30cm_scaffold_1255_2
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	2005	2803	false	false	14_0929_12_30cm_scaffold_1255_3
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	2973	3672	false	false	14_0929_12_30cm_scaffold_1255_4
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	3810	5472	false	false	14_0929_12_30cm_scaffold_1255_5
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	5566	8236	false	false	14_0929_12_30cm_scaffold_1255_6
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	8773	9094	false	false	14_0929_12_30cm_scaffold_1255_7
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	9478	9862	false	false	14_0929_12_30cm_scaffold_1255_8
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	9954	10188	false	false	14_0929_12_30cm_scaffold_1255_9
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	10343	10943	false	false	14_0929_12_30cm_scaffold_1255_10
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	11075	11222	false	false	14_0929_12_30cm_scaffold_1255_11
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	11270	11510	false	false	14_0929_12_30cm_scaffold_1255_12
c00001_14_0929...cluster003.gbk	003	terpene	14_0929_12_30cm_scaffold_1255	11615	11768	false	false	14_0929_12_30cm_scaffold_1255_13
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	7421	8555	Glycos_transf_1	false	14_0929_12_30cm_scaffold_1539_8
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	8535	9120	false	false	14_0929_12_30cm_scaffold_1539_9
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	9177	9531	false	false	14_0929_12_30cm_scaffold_1539_10
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	9553	10279	false	false	14_0929_12_30cm_scaffold_1539_11
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	10308	10800	false	false	14_0929_12_30cm_scaffold_1539_12
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	10974	11268	false	false	14_0929_12_30cm_scaffold_1539_13
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	11500	11713	false	false	14_0929_12_30cm_scaffold_1539_14
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	12173	13970	false	false	14_0929_12_30cm_scaffold_1539_15
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	13944	14055	false	false	14_0929_12_30cm_scaffold_1539_16
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	14086	15178	false	false	14_0929_12_30cm_scaffold_1539_17
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	15278	16457	false	false	14_0929_12_30cm_scaffold_1539_18
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	16494	17070	phytoene_synt	false	14_0929_12_30cm_scaffold_1539_19
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	17125	17455	false	false	14_0929_12_30cm_scaffold_1539_20
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	17544	17934	false	false	14_0929_12_30cm_scaffold_1539_21
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	17953	19420	false	false	14_0929_12_30cm_scaffold_1539_22
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	19476	19908	false	false	14_0929_12_30cm_scaffold_1539_23
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	20076	20997	PF04055	false	14_0929_12_30cm_scaffold_1539_24
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	21106	21583	false	false	14_0929_12_30cm_scaffold_1539_25
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	21587	23171	Abi	false	14_0929_12_30cm_scaffold_1539_26
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	23185	23677	false	false	14_0929_12_30cm_scaffold_1539_27
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	23735	24779	false	false	14_0929_12_30cm_scaffold_1539_28
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	24816	25284	false	false	14_0929_12_30cm_scaffold_1539_29
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	25354	25888	false	false	14_0929_12_30cm_scaffold_1539_30
c00001_14_0929...cluster004.gbk	004	terpene	14_0929_12_30cm_scaffold_1539	26012	26768	false	false	14_0929_12_30cm_scaffold_1539_31
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	33923	35216	false	false	14_1009_02_30cm_scaffold_179_41
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	35381	36329	false	false	14_1009_02_30cm_scaffold_179_42
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	36382	37294	false	false	14_1009_02_30cm_scaffold_179_43
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	37370	38630	false	false	14_1009_02_30cm_scaffold_179_44
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	38712	39471	false	false	14_1009_02_30cm_scaffold_179_45
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	39562	39997	false	false	14_1009_02_30cm_scaffold_179_46
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	40008	41082	false	false	14_1009_02_30cm_scaffold_179_47
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	41163	41460	false	false	14_1009_02_30cm_scaffold_179_48
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	41497	42697	PF04055	false	14_1009_02_30cm_scaffold_179_49
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	42731	43772	false	false	14_1009_02_30cm_scaffold_179_50
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	43867	44881	phytoene_synt	false	14_1009_02_30cm_scaffold_179_51
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	44932	45727	false	false	14_1009_02_30cm_scaffold_179_52
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	45783	46764	false	false	14_1009_02_30cm_scaffold_179_53
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	46864	47251	false	false	14_1009_02_30cm_scaffold_179_54
c00001_14_1009...cluster001.gbk	001	terpene	14_1009_02_30cm_scaffold_179	47411	48248	Glycos_transf_1	false	14_1009_02_30cm_scaffold_179_55
c00001_14_1009...cluster002.gbk	002	terpene	14_1009_02_30cm_scaffold_17695	2	416	false	false	14_1009_02_30cm_scaffold_17695_1
c00001_14_1009...cluster002.gbk	002	terpene	14_1009_02_30cm_scaffold_17695	549	1641	false	false	14_1009_02_30cm_scaffold_17695_2
c00001_14_1009...cluster002.gbk	002	terpene	14_1009_02_30cm_scaffold_17695	1733	2912	false	false	14_1009_02_30cm_scaffold_17695_3
c00001_14_1009...cluster002.gbk	002	terpene	14_1009_02_30cm_scaffold_17695	2937	3786	phytoene_synt	false	14_1009_02_30cm_scaffold_17695_4
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	1264	1534	false	false	14_1009_02_30cm_scaffold_1092_2
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	1711	2476	false	false	14_1009_02_30cm_scaffold_1092_3
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	2494	4270	false	false	14_1009_02_30cm_scaffold_1092_4
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	4329	5346	false	false	14_1009_02_30cm_scaffold_1092_5
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	5374	6901	false	false	14_1009_02_30cm_scaffold_1092_6
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	7219	7993	false	false	14_1009_02_30cm_scaffold_1092_7
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	7989	8421	false	false	14_1009_02_30cm_scaffold_1092_8
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	8574	9810	Aminotran_1_2	false	14_1009_02_30cm_scaffold_1092_9
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	9899	10499	false	false	14_1009_02_30cm_scaffold_1092_10
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	10583	12584	terpene_cyclase	false	14_1009_02_30cm_scaffold_1092_11
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	12591	13893	false	false	14_1009_02_30cm_scaffold_1092_12
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	14116	14521	false	false	14_1009_02_30cm_scaffold_1092_13
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	14604	15177	false	false	14_1009_02_30cm_scaffold_1092_14
c00001_14_1009...cluster003.gbk	003	terpene	14_1009_02_30cm_scaffold_1092	15310	16924	false	false	14_1009_02_30cm_scaffold_1092_15
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	2	308	false	false	14_1009_02_30cm_scaffold_11850_1
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	304	1531	ladderane	false	14_1009_02_30cm_scaffold_11850_2
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	1713	2055	false	false	14_1009_02_30cm_scaffold_11850_3
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	2365	2548	false	false	14_1009_02_30cm_scaffold_11850_4
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	2582	3116	false	false	14_1009_02_30cm_scaffold_11850_5
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	3119	3776	false	false	14_1009_02_30cm_scaffold_11850_6
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	3847	4681	false	false	14_1009_02_30cm_scaffold_11850_7
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	4647	4791	false	false	14_1009_02_30cm_scaffold_11850_8
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	4747	5317	false	false	14_1009_02_30cm_scaffold_11850_9
c00001_14_1009...cluster004.gbk	004	ladderane	14_1009_02_30cm_scaffold_11850	5324	5570	false	false	14_1009_02_30cm_scaffold_11850_10
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	576	1140	false	false	14_1009_02_30cm_scaffold_23393_2
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	1235	2642	false	false	14_1009_02_30cm_scaffold_23393_3
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	2741	2918	false	false	14_1009_02_30cm_scaffold_23393_4
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	3072	3918	false	false	14_1009_02_30cm_scaffold_23393_5
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	4032	4503	false	false	14_1009_02_30cm_scaffold_23393_6
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	4520	5648	APE_KS2	false	14_1009_02_30cm_scaffold_23393_7
c00001_14_1009...cluster005.gbk	005	arylpolyene	14_1009_02_30cm_scaffold_23393	5644	6019	t2fas	false	14_1009_02_30cm_scaffold_23393_8
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	1141	2260	false	false	14_1009_02_30cm_scaffold_40_2
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	2386	2539	false	false	14_1009_02_30cm_scaffold_40_3
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	2589	3810	false	false	14_1009_02_30cm_scaffold_40_4
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	3802	4291	false	false	14_1009_02_30cm_scaffold_40_5
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	4242	5601	false	false	14_1009_02_30cm_scaffold_40_6
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	5851	6169	PF05402	false	14_1009_02_30cm_scaffold_40_7
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	6132	6609	PF13471	false	14_1009_02_30cm_scaffold_40_8
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	6605	8558	tsrC	false	14_1009_02_30cm_scaffold_40_9
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	8645	8771	false	false	14_1009_02_30cm_scaffold_40_10
c00001_14_1009...cluster001.gbk	001	lassopeptide	14_1009_02_30cm_scaffold_40	8829	9789	false	false	14_1009_02_30cm_scaffold_40_11
