genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
14_1009_09_40cm_Bacteria_8184_66_5.fasta,285_1,0.030000000000000027,average,ANImf,285
14_1009_12_20cm_Bacteria_8354_66_7.fasta,285_1,0.030000000000000027,average,ANImf,285
14_1009_12_30cm_Bacteria_8506_66_12.fasta,285_1,0.030000000000000027,average,ANImf,285
14_1009_12_40cm_Bacteria_8675_66_16.fasta,285_1,0.030000000000000027,average,ANImf,285
14_1009_13_20cm_Bacteria_8942_66_11.fasta,285_1,0.030000000000000027,average,ANImf,285
14_1009_13_30cm_Bacteria_9096_66_10.fasta,285_1,0.030000000000000027,average,ANImf,285
14_0927_12_20cm_Bacteria_6328_66_16.fasta,285_2,0.030000000000000027,average,ANImf,285
14_1009_09_30cm_Bacteria_7978_66_7.fasta,286_1,0.030000000000000027,average,ANImf,286
14_1009_12_30cm_Bacteria_8507_66_11.fasta,286_1,0.030000000000000027,average,ANImf,286
14_1009_12_40cm_Bacteria_8691_66_10.fasta,286_1,0.030000000000000027,average,ANImf,286
14_0927_12_20cm_Bacteria_6337_66_10.fasta,287_1,0.030000000000000027,average,ANImf,287
14_0927_12_40cm_Bacteria_6602_66_6.fasta,287_1,0.030000000000000027,average,ANImf,287
14_0929_12_20cm_Bacteria_7164_66_7.fasta,287_1,0.030000000000000027,average,ANImf,287
14_0929_12_30cm_Bacteria_7366_66_10.fasta,287_1,0.030000000000000027,average,ANImf,287
14_1009_09_30cm_Bacteria_7979_66_8.fasta,287_1,0.030000000000000027,average,ANImf,287
14_1009_12_30cm_Bacteria_8502_66_12.fasta,287_1,0.030000000000000027,average,ANImf,287
14_1009_12_40cm_Bacteria_8709_66_12.fasta,287_1,0.030000000000000027,average,ANImf,287
14_0903_13_30cm_Bacteria_4866_66_9.fasta,287_2,0.030000000000000027,average,ANImf,287
14_1009_13_20cm_Bacteria_8954_66_7.fasta,287_2,0.030000000000000027,average,ANImf,287
14_1009_13_30cm_Bacteria_9079_66_10.fasta,287_2,0.030000000000000027,average,ANImf,287
14_0927_12_20cm_Bacteria_6366_65_7.fasta,288_0,0.030000000000000027,average,ANImf,288
14_1009_09_20cm_Alphaproteobacteria_7735_64_8.fasta,289_1,0.030000000000000027,average,ANImf,289
14_1009_13_20cm_Alphaproteobacteria_8961_63_8.fasta,289_1,0.030000000000000027,average,ANImf,289
14_0903_02_30cm_Alphaproteobacteria_179_65_14.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0903_12_20cm_Alphaproteobacteria_920_66_9.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0903_12_30cm_Alphaproteobacteria_1084_65_9.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0903_16_40cm_Alphaproteobacteria_5704_65_10.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0919_12_20cm_Alphaproteobacteria_1776_65_9.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0927_09_20cm_Alphaproteobacteria_6023_65_11.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0927_12_20cm_Alphaproteobacteria_6330_65_13.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0929_02_20cm_Alphaproteobacteria_2521_65_13.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0929_02_30cm_Alphaproteobacteria_2620_65_6.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0929_05_20cm_Alphaproteobacteria_2987_64_12.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0929_12_20cm_Alphaproteobacteria_7181_65_11.fasta,290_1,0.030000000000000027,average,ANImf,290
14_1009_02_30cm_Alphaproteobacteria_10598_65_8.fasta,290_1,0.030000000000000027,average,ANImf,290
14_1009_12_30cm_Alphaproteobacteria_8532_65_7.fasta,290_1,0.030000000000000027,average,ANImf,290
14_1009_13_30cm_Alphaproteobacteria_9118_65_10.fasta,290_1,0.030000000000000027,average,ANImf,290
14_1009_16_30cm_Alphaproteobacteria_9684_65_9.fasta,290_1,0.030000000000000027,average,ANImf,290
14_0903_02_20cm_Sphingomonadales_65_67_5.fasta,291_1,0.030000000000000027,average,ANImf,291
14_0903_02_30cm_Sphingomonadales_156_68_15.fasta,291_1,0.030000000000000027,average,ANImf,291
14_0919_09_20cm_Sphingomonadales_1655_67_6.fasta,292_0,0.030000000000000027,average,ANImf,292
14_1009_16_30cm_Rhizobiales_9807_66_8.fasta,293_1,0.030000000000000027,average,ANImf,293
14_1009_16_40cm_Alphaproteobacteria_10174_66_8.fasta,293_1,0.030000000000000027,average,ANImf,293
14_0903_02_30cm_Alphaproteobacteria_175_63_7.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0903_05_20cm_Alphaproteobacteria_388_63_7.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0903_05_30cm_Alphaproteobacteria_4555_63_8.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0903_05_40cm_Alphaproteobacteria_523_63_8.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0903_13_40cm_Alphaproteobacteria_1359_63_7.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0903_16_30cm_Alphaproteobacteria_5527_63_11.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0919_02_20cm_Alphaproteobacteria_5897_63_7.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0927_05_20cm_Alphaproteobacteria_2149_63_9.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0927_09_40cm_Alphaproteobacteria_6203_63_7.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0929_02_40cm_Alphaproteobacteria_2816_63_8.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0929_05_30cm_Alphaproteobacteria_3219_63_8.fasta,294_1,0.030000000000000027,average,ANImf,294
14_1009_02_40cm_Alphaproteobacteria_3814_63_8.fasta,294_1,0.030000000000000027,average,ANImf,294
14_1009_05_20cm_Alphaproteobacteria_4004_63_6.fasta,294_1,0.030000000000000027,average,ANImf,294
14_1009_05_30cm_Alphaproteobacteria_4214_63_6.fasta,294_1,0.030000000000000027,average,ANImf,294
14_1009_05_40cm_Alphaproteobacteria_4361_63_8.fasta,294_1,0.030000000000000027,average,ANImf,294
14_1009_16_30cm_Alphaproteobacteria_9720_62_14.fasta,294_1,0.030000000000000027,average,ANImf,294
14_1009_16_40cm_Alphaproteobacteria_10139_63_14.fasta,294_1,0.030000000000000027,average,ANImf,294
14_0903_12_30cm_Alphaproteobacteria_1062_64_7.fasta,295_1,0.030000000000000027,average,ANImf,295
14_1009_09_30cm_Alphaproteobacteria_7997_64_7.fasta,295_2,0.030000000000000027,average,ANImf,295
14_0903_02_30cm_Alphaproteobacteria_228_63_6.fasta,296_0,0.030000000000000027,average,ANImf,296
14_0903_02_30cm_Alphaproteobacteria_186_65_8.fasta,297_0,0.030000000000000027,average,ANImf,297
14_0903_02_30cm_RIFCSPHIGHO2_12_FULL_Alphaproteobacteria_66_14_curated_201_67_8.fasta,298_0,0.030000000000000027,average,ANImf,298
14_0919_05_20cm_Bradyrhizobium_1513_60_8.fasta,299_1,0.030000000000000027,average,ANImf,299
14_0919_09_20cm_Bradyrhizobium_1648_60_8.fasta,299_1,0.030000000000000027,average,ANImf,299
14_0927_02_20cm_Bradyrhizobium_1933_61_8.fasta,299_1,0.030000000000000027,average,ANImf,299
14_0929_05_20cm_Bradyrhizobium_2984_60_8.fasta,299_1,0.030000000000000027,average,ANImf,299
14_0929_09_20cm_Bradyrhizobium_6727_60_8.fasta,299_1,0.030000000000000027,average,ANImf,299
14_1009_05_20cm_Bradyrhizobium_10564_60_8.fasta,299_1,0.030000000000000027,average,ANImf,299
14_1009_13_20cm_Bradyrhizobium_8951_60_7.fasta,299_1,0.030000000000000027,average,ANImf,299
14_1009_16_20cm_Bradyrhizobium_9481_60_7.fasta,299_1,0.030000000000000027,average,ANImf,299
14_0903_02_30cm_Bradyrhizobium_262_62_9.fasta,300_1,0.030000000000000027,average,ANImf,300
14_1009_16_30cm_Bradyrhizobium_9834_62_12.fasta,300_1,0.030000000000000027,average,ANImf,300
14_0919_05_20cm_Bradyrhizobium_1510_62_8.fasta,301_1,0.030000000000000027,average,ANImf,301
14_0927_05_20cm_Bradyrhizobium_2177_62_8.fasta,301_1,0.030000000000000027,average,ANImf,301
14_0929_05_20cm_Bradyrhizobium_3008_62_10.fasta,301_1,0.030000000000000027,average,ANImf,301
14_1009_13_20cm_Bradyrhizobium_8973_62_8.fasta,301_1,0.030000000000000027,average,ANImf,301
14_1009_16_20cm_Bradyrhizobium_9520_62_6.fasta,301_1,0.030000000000000027,average,ANImf,301
14_0903_09_20cm_Bradyrhizobium_648_62_7.fasta,301_2,0.030000000000000027,average,ANImf,301
14_0919_09_20cm_Bradyrhizobium_1652_62_11.fasta,301_2,0.030000000000000027,average,ANImf,301
14_0927_09_20cm_Bradyrhizobium_6041_62_8.fasta,301_2,0.030000000000000027,average,ANImf,301
14_0929_09_20cm_Bradyrhizobium_6757_62_10.fasta,301_2,0.030000000000000027,average,ANImf,301
14_1009_09_20cm_Bradyrhizobium_7796_62_8.fasta,301_2,0.030000000000000027,average,ANImf,301
14_1009_16_40cm_Bradyrhizobium_10238_63_10.fasta,302_0,0.030000000000000027,average,ANImf,302
14_0903_13_30cm_Bradyrhizobium_5135_62_9.fasta,303_0,0.030000000000000027,average,ANImf,303
14_0903_13_20cm_Rhizobiales_10606_66_8.fasta,304_1,0.030000000000000027,average,ANImf,304
14_0903_13_30cm_Alphaproteobacteria_4799_66_28.fasta,304_1,0.030000000000000027,average,ANImf,304
14_0903_13_30cm_Rhizobiales_5165_64_12.fasta,305_0,0.030000000000000027,average,ANImf,305
14_0903_13_30cm_Mesorhizobium_5007_63_6.fasta,306_0,0.030000000000000027,average,ANImf,306
14_0903_05_40cm_Bacteria_467_68_8.fasta,307_1,0.030000000000000027,average,ANImf,307
14_0903_16_40cm_Bacteria_5660_68_9.fasta,307_1,0.030000000000000027,average,ANImf,307
14_0927_05_40cm_Bacteria_2324_68_7.fasta,307_1,0.030000000000000027,average,ANImf,307
14_0929_05_40cm_Bacteria_3388_68_12.fasta,307_1,0.030000000000000027,average,ANImf,307
14_1009_05_40cm_Bacteria_4336_68_10.fasta,307_1,0.030000000000000027,average,ANImf,307
14_1009_16_40cm_Bacteria_10028_68_27.fasta,307_1,0.030000000000000027,average,ANImf,307
14_0903_13_30cm_Bacteria_4832_68_9.fasta,308_1,0.030000000000000027,average,ANImf,308
14_1009_16_40cm_Bacteria_10206_68_9.fasta,308_1,0.030000000000000027,average,ANImf,308
14_1009_16_30cm_Bacteria_9816_68_6.fasta,309_0,0.030000000000000027,average,ANImf,309
14_1009_16_40cm_Bacteria_10089_71_7.fasta,310_0,0.030000000000000027,average,ANImf,310
14_0903_13_30cm_Bacteria_4966_70_7.fasta,311_0,0.030000000000000027,average,ANImf,311
14_0927_12_40cm_Bacteria_6525_71_6.fasta,312_0,0.030000000000000027,average,ANImf,312
14_0903_13_30cm_Bacteria_4951_72_6.fasta,313_0,0.030000000000000027,average,ANImf,313
14_0903_13_30cm_Bacteria_4914_71_7.fasta,314_1,0.030000000000000027,average,ANImf,314
14_1009_16_30cm_Bacteria_9687_70_5.fasta,314_1,0.030000000000000027,average,ANImf,314
14_1009_16_40cm_Bacteria_10145_71_8.fasta,314_1,0.030000000000000027,average,ANImf,314
14_0929_02_40cm_Bacteria_2821_70_6.fasta,315_1,0.030000000000000027,average,ANImf,315
14_1009_16_30cm_Bacteria_9623_70_12.fasta,315_1,0.030000000000000027,average,ANImf,315
14_1009_16_40cm_Bacteria_10153_70_20.fasta,315_1,0.030000000000000027,average,ANImf,315
14_0903_13_30cm_Bacteria_4891_71_10.fasta,316_0,0.030000000000000027,average,ANImf,316
14_1009_12_20cm_Gemmatimonadetes_8380_64_6.fasta,317_1,0.030000000000000027,average,ANImf,317
14_1009_16_20cm_Gemmatimonadetes_9492_64_7.fasta,317_2,0.030000000000000027,average,ANImf,317
14_1009_05_20cm_Gemmatimonadetes_4008_64_6.fasta,317_3,0.030000000000000027,average,ANImf,317
14_0927_12_40cm_Gemmatimonadetes_6546_65_7.fasta,318_1,0.030000000000000027,average,ANImf,318
14_0929_12_30cm_Gemmatimonadetes_7423_65_8.fasta,318_1,0.030000000000000027,average,ANImf,318
14_1009_12_40cm_Gemmatimonadetes_8762_65_10.fasta,318_1,0.030000000000000027,average,ANImf,318
14_0903_05_40cm_Gemmatimonadetes_480_65_9.fasta,318_2,0.030000000000000027,average,ANImf,318
14_0903_13_30cm_Gemmatimonadetes_4918_65_13.fasta,318_2,0.030000000000000027,average,ANImf,318
14_0903_16_40cm_Gemmatimonadetes_5686_65_9.fasta,318_2,0.030000000000000027,average,ANImf,318
14_0929_02_40cm_Gemmatimonadetes_2809_65_8.fasta,318_2,0.030000000000000027,average,ANImf,318
14_0929_05_40cm_Gemmatimonadetes_3430_65_8.fasta,318_2,0.030000000000000027,average,ANImf,318
14_1009_05_40cm_Gemmatimonadetes_4375_65_5.fasta,318_2,0.030000000000000027,average,ANImf,318
14_1009_16_40cm_Gemmatimonadetes_10231_65_9.fasta,318_2,0.030000000000000027,average,ANImf,318
14_0903_02_30cm_Gemmatimonadetes_204_66_6.fasta,319_1,0.030000000000000027,average,ANImf,319
14_0929_12_40cm_Gemmatimonadetes_7520_66_13.fasta,319_2,0.030000000000000027,average,ANImf,319
14_0903_02_20cm_Gemmatimonadetes_85_65_7.fasta,320_1,0.030000000000000027,average,ANImf,320
14_0903_02_30cm_Gemmatimonadetes_10587_66_15.fasta,320_1,0.030000000000000027,average,ANImf,320
14_0927_05_40cm_Gemmatimonadetes_2354_66_6.fasta,321_0,0.030000000000000027,average,ANImf,321
14_1009_16_30cm_Bacteria_9679_66_9.fasta,322_1,0.030000000000000027,average,ANImf,322
14_1009_16_40cm_Gemmatimonadetes_10115_66_12.fasta,322_1,0.030000000000000027,average,ANImf,322
14_0929_05_40cm_Gemmatimonadetes_3476_66_7.fasta,322_2,0.030000000000000027,average,ANImf,322
14_0903_09_40cm_Gemmatimonadetes_749_66_9.fasta,323_1,0.030000000000000027,average,ANImf,323
14_0903_13_30cm_Gemmatimonadetes_4822_66_44.fasta,323_1,0.030000000000000027,average,ANImf,323
14_0903_13_40cm_Gemmatimonadetes_1357_66_7.fasta,323_1,0.030000000000000027,average,ANImf,323
14_0927_09_40cm_Gemmatimonadetes_6175_66_7.fasta,323_1,0.030000000000000027,average,ANImf,323
14_0927_12_40cm_Gemmatimonadetes_10586_66_13.fasta,323_1,0.030000000000000027,average,ANImf,323
14_0929_12_30cm_Gemmatimonadetes_7362_66_15.fasta,323_1,0.030000000000000027,average,ANImf,323
14_0929_12_40cm_Gemmatimonadetes_7533_66_11.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_09_30cm_Gemmatimonadetes_7985_66_9.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_12_30cm_Gemmatimonadetes_10588_66_14.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_12_40cm_Gemmatimonadetes_8677_66_22.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_13_30cm_Gemmatimonadetes_9083_66_17.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_13_40cm_Gemmatimonadetes_9316_66_7.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_16_40cm_Gemmatimonadetes_10167_66_8.fasta,323_1,0.030000000000000027,average,ANImf,323
14_1009_13_20cm_Gemmatimonadetes_8987_66_6.fasta,323_2,0.030000000000000027,average,ANImf,323
14_1009_13_30cm_Gemmatimonadetes_9074_66_17.fasta,323_2,0.030000000000000027,average,ANImf,323
14_0903_02_20cm_Gemmatimonadetes_83_65_6.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0903_02_30cm_Gemmatimonadetes_168_66_10.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0903_13_40cm_Gemmatimonadetes_1381_65_6.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0903_16_30cm_Gemmatimonadetes_10589_66_11.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0903_16_40cm_Gemmatimonadetes_5741_66_9.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0919_02_20cm_Bacteria_5886_66_8.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0927_02_20cm_Gemmatimonadetes_1913_66_7.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0927_02_40cm_Gemmatimonadetes_2059_66_6.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0929_02_20cm_Gemmatimonadetes_2501_66_8.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0929_02_30cm_Gemmatimonadetes_2604_66_10.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0929_02_40cm_Gemmatimonadetes_2885_66_7.fasta,324_1,0.030000000000000027,average,ANImf,324
14_1009_02_30cm_Gemmatimonadetes_3679_66_9.fasta,324_1,0.030000000000000027,average,ANImf,324
14_1009_02_40cm_Gemmatimonadetes_3880_66_7.fasta,324_1,0.030000000000000027,average,ANImf,324
14_1009_05_30cm_Gemmatimonadetes_4192_66_7.fasta,324_1,0.030000000000000027,average,ANImf,324
14_1009_13_30cm_Gemmatimonadetes_9114_66_7.fasta,324_1,0.030000000000000027,average,ANImf,324
14_1009_13_40cm_Gemmatimonadetes_9355_66_6.fasta,324_1,0.030000000000000027,average,ANImf,324
14_1009_16_40cm_Gemmatimonadetes_10165_66_18.fasta,324_1,0.030000000000000027,average,ANImf,324
14_0929_02_30cm_Gemmatimonadetes_2657_66_7.fasta,325_1,0.030000000000000027,average,ANImf,325
14_0929_02_40cm_Gemmatimonadetes_2801_66_8.fasta,325_1,0.030000000000000027,average,ANImf,325
14_0929_05_30cm_Gemmatimonadetes_3203_66_8.fasta,325_1,0.030000000000000027,average,ANImf,325
14_1009_16_40cm_Gemmatimonadetes_10034_66_13.fasta,325_1,0.030000000000000027,average,ANImf,325
14_0929_05_40cm_Gemmatimonadetes_3518_66_9.fasta,326_0,0.030000000000000027,average,ANImf,326
14_0903_13_30cm_Gemmatimonadetes_4979_66_27.fasta,327_1,0.030000000000000027,average,ANImf,327
14_0903_13_40cm_Gemmatimonadetes_1372_67_10.fasta,327_1,0.030000000000000027,average,ANImf,327
14_0903_16_40cm_Gemmatimonadetes_5743_67_7.fasta,327_1,0.030000000000000027,average,ANImf,327
14_1009_16_30cm_Gemmatimonadetes_9699_66_15.fasta,327_1,0.030000000000000027,average,ANImf,327
14_1009_16_40cm_Gemmatimonadetes_10166_67_8.fasta,327_1,0.030000000000000027,average,ANImf,327
14_0903_13_20cm_Gemmatimonadetes_1204_66_9.fasta,328_0,0.030000000000000027,average,ANImf,328
14_0903_13_40cm_Gemmatimonadetes_1380_66_8.fasta,329_1,0.030000000000000027,average,ANImf,329
14_1009_13_40cm_Gemmatimonadetes_9352_66_7.fasta,329_1,0.030000000000000027,average,ANImf,329
14_1009_16_40cm_Gemmatimonadetes_10362_66_9.fasta,329_2,0.030000000000000027,average,ANImf,329
14_0929_02_30cm_Gemmatimonadetes_2652_66_8.fasta,330_1,0.030000000000000027,average,ANImf,330
14_0929_02_40cm_Gemmatimonadetes_2879_66_10.fasta,330_1,0.030000000000000027,average,ANImf,330
14_1009_02_40cm_Gemmatimonadetes_3853_66_8.fasta,330_1,0.030000000000000027,average,ANImf,330
14_0903_05_40cm_Gemmatimonadetes_511_66_7.fasta,331_1,0.030000000000000027,average,ANImf,331
14_0903_13_30cm_Gemmatimonadetes_4964_66_22.fasta,331_1,0.030000000000000027,average,ANImf,331
14_0903_13_40cm_Gemmatimonadetes_1364_66_7.fasta,331_1,0.030000000000000027,average,ANImf,331
14_0903_16_40cm_Gemmatimonadetes_5663_66_11.fasta,331_1,0.030000000000000027,average,ANImf,331
14_0927_05_40cm_Gemmatimonadetes_2329_66_8.fasta,331_1,0.030000000000000027,average,ANImf,331
14_1009_13_40cm_Gemmatimonadetes_9367_66_6.fasta,331_1,0.030000000000000027,average,ANImf,331
14_1009_16_30cm_Bacteria_9605_66_11.fasta,331_1,0.030000000000000027,average,ANImf,331
14_1009_16_40cm_Gemmatimonadetes_10032_66_13.fasta,331_1,0.030000000000000027,average,ANImf,331
14_0929_05_40cm_Gemmatimonadetes_3548_66_7.fasta,331_2,0.030000000000000027,average,ANImf,331
14_1009_16_40cm_Gemmatimonadetes_10179_66_9.fasta,332_0,0.030000000000000027,average,ANImf,332
14_1009_12_20cm_Gemmatimonadetes_8362_65_5.fasta,333_0,0.030000000000000027,average,ANImf,333
14_0903_16_40cm_Gemmatimonadetes_5734_69_7.fasta,334_1,0.030000000000000027,average,ANImf,334
14_0929_02_40cm_Gemmatimonadetes_2814_69_9.fasta,334_1,0.030000000000000027,average,ANImf,334
14_0929_05_40cm_Gemmatimonadetes_3432_69_6.fasta,334_1,0.030000000000000027,average,ANImf,334
14_1009_16_40cm_Gemmatimonadetes_10205_69_18.fasta,334_1,0.030000000000000027,average,ANImf,334
14_0927_12_40cm_Bacteria_6539_69_8.fasta,335_1,0.030000000000000027,average,ANImf,335
14_1009_16_40cm_Gemmatimonadetes_10031_69_10.fasta,335_1,0.030000000000000027,average,ANImf,335
14_0903_05_30cm_Gemmatimonadetes_4566_69_6.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0903_05_40cm_Gemmatimonadetes_471_69_11.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0903_09_40cm_Gemmatimonadetes_743_69_10.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0903_12_40cm_Gemmatimonadetes_4665_69_8.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0903_13_30cm_Gemmatimonadetes_4950_69_10.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0903_16_40cm_Gemmatimonadetes_5676_69_11.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0927_05_40cm_Gemmatimonadetes_2332_69_6.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0927_09_40cm_Gemmatimonadetes_6163_69_10.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0927_12_40cm_Gemmatimonadetes_6511_69_23.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0929_02_40cm_Bacteria_2899_69_6.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0929_05_30cm_Gemmatimonadetes_3202_69_14.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0929_05_40cm_Gemmatimonadetes_3427_69_7.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0929_09_40cm_Gemmatimonadetes_7011_69_9.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0929_12_30cm_Gemmatimonadetes_7374_69_22.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0929_12_40cm_Gemmatimonadetes_7539_69_14.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_05_30cm_Gemmatimonadetes_4181_69_12.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_05_40cm_Bacteria_4345_68_11.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_09_30cm_Gemmatimonadetes_7942_69_7.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_09_40cm_Gemmatimonadetes_8177_69_7.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_12_30cm_Gemmatimonadetes_8497_69_11.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_12_40cm_Gemmatimonadetes_8710_69_26.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_16_30cm_Gemmatimonadetes_9617_69_15.fasta,336_1,0.030000000000000027,average,ANImf,336
14_1009_16_40cm_Gemmatimonadetes_10071_69_31.fasta,336_1,0.030000000000000027,average,ANImf,336
14_0927_02_40cm_Bacteria_2053_68_9.fasta,337_1,0.030000000000000027,average,ANImf,337
14_0929_02_30cm_Gemmatimonadetes_2613_69_16.fasta,337_1,0.030000000000000027,average,ANImf,337
14_0929_02_40cm_Gemmatimonadetes_2808_69_14.fasta,337_1,0.030000000000000027,average,ANImf,337
14_1009_02_40cm_Gemmatimonadetes_3802_69_13.fasta,337_1,0.030000000000000027,average,ANImf,337
